id,source_id,source_variant_id,source,name,active,handle
02dcd191-ae62-11e6-f485-4cbc5145c8ae,,,USER,Fairy quilt,true,DUVQUILFAIR
02dcd191-ae62-11e6-f485-4cbc51587bd8,,,USER,fairy receiving towel,true,TOWELFAIRY
02dcd191-ae62-11e6-f485-4cbc516ac887,,,USER,Fat Sak / Flip Sak,true,FFATSAKFLIP
02dcd191-ae62-11e6-f485-4cbc517ceb6c,10090478418,39120554066,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d566c1bac9,10090478418,39905391634,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d57298bd3b,10090478418,39905400978,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d5788b1ffa,10090478418,39905412562,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d587e4595a,10090478418,39905430034,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d590d3358a,10090478418,39905441042,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e7-f130-75d59c4ebdcc,10090478418,39905456658,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e8-ed44-188927158639,10090478418,6851935240252,SHOPIFY,Fatsak Medium,true,FFATSAKM
937dd335-24f2-8ebf-bd4d-e7bbedb96eb2,10090478418,30102446112828,SHOPIFY,Fatsak Medium,true,FFATSAKM
02dcd191-ae62-11e6-f485-4cbc519236bf,,,USER,FatSak Pup,true,FFATSAKPUP
02dcd191-ae62-11e6-f485-4cbc51a53ead,10208296594,39907672914,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcb99a42ce,10208296594,39907672978,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcc102e6b5,10208296594,39907673042,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dcc75ee699,10208296594,39907673106,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
02dcd191-ae62-11e7-f130-75dccf5adb83,10208296594,39907673170,SHOPIFY,Fatsak Kidsac XS asorted,true,FFATSAKXS
